OptionName,Sharpe_Long,Sharpe_Short,PoP_Long,PoP_Short,VaR_Long,VaR_Short,CVaR_Long,CVaR_Short,Payout_Long,Payout_Short,Premium_Efficiency_Long,Premium_Efficiency_Short,Breakeven_Long,Breakeven_Short,Breakeven_Long_Pct,Breakeven_Short_Pct,MarketScenario,UserMarketView
اختيارخ موج-10000-14031219,-3.00390419652679,-13.772255360818944,8.49,0.0,-2107962.097495084,-5699205.503363831,-2365167.9652002654,-6017836.058710058,-0.07416270314180975,-0.6047846478875298,7.692307692307692e-08,7500000,24637.969693734147,18746.281288710765,19.75293911604037,-8.883633281273628,Bullish Low Volatility,neutral
اختيارخ فصبا-5000-14031114,-13.236527238528792,6.775661175500375,0.0,98.57000000000001,-488000.0,50038.90865015686,-488000.0,10247.619013244994,-0.7879783106479121,0.6562571946716979,2.0491803278688526e-06,301000,5706.651267411697,5512.200868904775,16.414754537162324,12.44799814167228,Bullish Low Volatility,neutral
اختيارخ توان-17000-14031002,-68.52658755306437,-107.25148220539621,0.0,0.0,-336490.9306113017,-489269.4155467585,-354970.96904920693,-508037.13314555277,-0.03635760770260568,-0.06284087385742021,1.3333333333333334e-07,6800000,24583.374418824846,23880.992292572708,1.8155908835156165,-1.0934259988705453,Bullish Low Volatility,neutral
اختيارخ خپارس-650-14031009,-737.9338182185727,-288.5543392696362,0.0,0.0,-545919.2068453189,-217824.26387805733,-547879.80066718,-219739.13974164898,-0.6342569782381472,-2.1088156849757493,1.176470588235294e-06,100000,1514.0793642134186,757.0396821067093,59.04195002241792,-20.47902498879104,Bullish Low Volatility,neutral
اختيارخ رويين-12000-14031226,-1.8724815549972822,-5.617025416787865,18.240000000000002,0.25,-1204111.7003955722,-2099969.262259555,-1386843.582449242,-2315299.183478715,-0.20556836700629288,-3.647093117790488,4.761904761904762e-07,359000,15194.21135503147,13318.103413959854,19.7714910533775,4.9826849594817535,Bullish Low Volatility,neutral
اختيارخ فصبا-3600-14031114,-12.201421410673984,-12.785259826794189,0.0,0.0,-555620.6366447555,-578137.8711356863,-595593.0194800809,-619801.3342708435,-0.21199240347157092,-0.39405440726630847,5.263157894736842e-07,1074000,5719.129367850644,4860.220120969801,16.66930574970713,-0.8523027137943395,Bullish Low Volatility,neutral
اختيارخ توان-14000-14031219,-0.4215488833445144,-2.2777402667472026,42.82,15.120000000000001,-1466262.3623194818,-2236455.5846485854,-1793185.5125031122,-2613596.6518522953,-0.011459275011861477,-0.07840806362342384,8.333333333333334e-08,11000000,27851.61791465599,26780.401841015377,15.3514927092814,10.914896835847498,Bullish Low Volatility,neutral
اختيارخ اطلس-40000-14031002,-164.90354582716233,-383.7295290357228,0.0,0.0,-1645682.9674487095,-3642533.7179908995,-1687658.62961238,-3686302.9725793363,-0.08835002663666745,-0.2915041289313878,5.882352941176471e-08,12000000,57193.97313767413,52176.95795015886,3.406207083120827,-5.664512836451163,Bullish Low Volatility,neutral
اختيارخ آساس-45000-14031030,-17.24217047729013,-5.92220320995183,0.0,4.01,-4133989.8979952307,-2079872.4438433016,-4373606.400704197,-2353755.729060585,-0.49562983861884685,-0.509516397482786,1.5873015873015874e-07,2105000,52713.35475571128,48402.77925473255,12.447960142734926,3.2526542402247394,Bullish Low Volatility,neutral
اختيارخ كاريس-20000-14031212,-3.677817496748866,-2.1555950091708453,5.3100000000000005,17.36,-3013411.636739875,-2420135.846249241,-3378004.9729396133,-2844752.0031576212,-0.11532133455735992,-0.08209995492983989,7.633587786259542e-08,10710000,35247.076775027286,32702.04615592411,18.82505739482616,10.245242072359861,Bullish Low Volatility,neutral
اختيارخ توان-11000-14031219,-18.318142915607748,-22.639313457133543,0.0,0.0,-8478899.07485417,-10259597.582706647,-8781215.1650105,-10637988.38510082,-0.3242342123038776,-1.47615711680791,4.545454545454546e-08,6004000,35350.1304301403,18214.95811618502,46.40766382331869,-24.56012376812997,Bullish Low Volatility,neutral
اختيارف اطلس-45000-14031002,,,0.0,100.0,-15000.0,10000.0,-15000.0,10000.0,-1.0,1.0,6.666666666666667e-05,10000,45138.085642074926,45143.10265726244,-18.390732883610696,-18.381662163691125,Bullish Low Volatility,neutral
اختيارف رويين-11000-14031226,,,0.0,100.0,-450000.0,129000.0,-450000.0,129000.0,-1.0,1.0,2.222222222222222e-06,129000,11368.718425218582,11714.629194365043,-10.383742509706906,-7.6570298410449045,Bullish Low Volatility,neutral
اختيارف توان-18000-14031002,,,0.0,100.0,-69000.0,2000.0,-69000.0,2000.0,-1.0,1.0,1.4492753623188405e-05,2000,17992.01986546728,18059.247868979983,-25.48345468847679,-25.205020215448403,Bullish Low Volatility,neutral
اختيارف موج-20000-14031016,,,0.0,100.0,-800000.0,600000.0,-800000.0,600000.0,-1.0,1.0,1.25e-06,600000,19495.778408625833,19698.859433715686,-5.240699870585042,-4.253623827570296,Bullish Low Volatility,neutral
اختيارف توان-19000-14031002,,,0.0,100.0,-100000.0,2000.0,-100000.0,2000.0,-1.0,1.0,1e-05,2000,18964.31740880774,19062.65090648304,-21.456544175573665,-21.0492818120396,Bullish Low Volatility,neutral
اختيارف توان-17000-14031002,,,0.0,100.0,-4000.0,2000.0,-4000.0,2000.0,-1.0,1.0,0.00025,2000,17053.83802540192,17055.844831476927,-29.36907009566403,-29.360758618857208,Bullish Low Volatility,neutral
اختيارف اطلس-40000-14031002,,,0.0,100.0,-97000.0,11000.0,-97000.0,11000.0,-1.0,1.0,1.0309278350515464e-05,11000,40038.7914054844,40125.08406670966,-27.610212609863673,-27.454196227247042,Bullish Low Volatility,neutral
اختيارف آساس-45000-14031030,,,0.0,100.0,-2500000.0,1000.0,-2500000.0,1000.0,-1.0,1.0,4e-07,1000,43670.90793601812,46238.75732265598,-6.84135855621375,-1.363630439319119,Bullish Low Volatility,neutral
اختيارخ رويين-9500-14031030,0.016919054101623365,-7.339758701342906,50.72,1.39,-267669.03391831217,-634474.8679440316,-334671.50606036186,-710318.4134568267,0.0011133701092300627,-0.11329352741451362,2.8304557033682425e-07,3177000,13392.069250120569,13026.261174232981,5.565735851494313,2.6821785766433903,Bearish Low Volatility,bullish
اختيارخ اطلس-45000-14031002,-75.93236897616005,-0.03109817828170056,0.0,51.65,-844627.3550207609,-145545.06458874783,-886779.973262502,-192693.60609852307,-0.0625770663431038,8.220409931071251e-05,8.928571428571429e-08,10500000,56391.25070767169,55688.86858141955,1.9548918959893191,0.6849911072492221,Bearish Low Volatility,bullish
اختيارخ فصبا-2200-14031114,-23.434155691845703,-63.55725593581004,0.0,0.0,-921337.4480105151,-2248991.6513256477,-957862.0907157789,-2292094.5359100397,-0.20967909251890043,-2.6171241533404634,2.7277686852154937e-07,801000,6099.711431238523,3120.56495143996,24.433117732324018,-36.34098426275071,Bearish Low Volatility,bullish
اختيارخ توان-14000-14031002,56.145301953985474,-302.74249652706794,100.0,0.0,165197.32606061173,-1288976.6130040118,146591.5929088377,-1309285.0454665967,0.022858991167570772,-0.13614386277322152,1.0001000100010001e-07,9002000,24080.669497035815,23080.27666864527,-0.26643405659219077,-4.4097052447907625,Bearish Low Volatility,bullish
اختيارخ خپارس-600-14031114,-94.00127429122251,-56.31108111015047,0.0,0.0,-629054.3660269557,-389484.65265045344,-637030.9371223539,-397255.66676890553,-0.6059739607879842,-12.002859293996522,1.01010101010101e-06,30000,1653.3483081604588,655.1002730447101,73.67104077315744,-31.186946108748938,Bearish Low Volatility,bullish
اختيارخ خاور-1300-14031009,-158.98472390890075,-244.47001342287572,0.0,0.0,-204469.61330073726,-308350.5676189375,-207563.45018575244,-311627.7471203433,-0.38599698402423543,-29.700150798788226,2e-06,10000,1816.8952370561024,1322.295978079719,14.126585242217482,-16.94120740705283,Bearish Low Volatility,bullish
اختيارخ رويين-8500-14031226,-0.7625668775150402,-4.982775294404981,35.53,0.59,-946282.158093058,-1968788.2149656757,-1128047.725364031,-2194261.2512131594,-0.031324797411878054,-0.2914862138506136,1.8751171948246764e-07,4000000,14906.491182563854,13470.045527510169,17.50347771215397,6.180399870015507,Bearish Low Volatility,bullish
اختيارخ آساس-40000-14031226,-1.783979825087551,-2.9314001346826686,19.68,7.2700000000000005,-4299859.646056288,-5427950.284529422,-4980864.348118763,-6164481.179810695,-0.12465386559143891,-0.31007154064638726,8.333333333333334e-08,8018000,56035.3893944423,51744.37169119866,19.53451383259164,10.380928561795866,Bearish Low Volatility,bullish
اختيارخ نارنج-13000-14031114,-23.65191966510298,-8.009346389211228,0.0,0.18,-2673489.906534741,-1203103.2609699825,-2779240.738581444,-1330945.3288010778,-0.5601891510686315,-0.759243395725474,2.5e-07,1000000,17677.308955174718,14557.783845438002,24.53194050845169,2.5557157128425656,Bearish Low Volatility,bullish
اختيارخ خپارس-600-14031009,-740.9660060037571,-454.81045509700454,0.0,0.0,-545890.7621653572,-337750.63182310684,-547726.9685624485,-339896.1996980389,-0.5988891233126512,-11.033326300620466,1.111111111111111e-06,30000,1514.0793642134186,635.9133329696358,59.04195002241792,-33.20238099058448,Bearish Low Volatility,bullish
اختيارخ بساما-3747-14031205,-29.163688433716654,-33.821036450764275,0.0,0.0,-5731366.255944801,-6576426.727565128,-5887729.402385475,-6766069.340545192,-0.44164069965834113,-11.64908746745559,8.709617856806914e-08,506822,9026.292518843788,4189.757920673591,48.94872143306581,-30.86208051693744,Bearish Low Volatility,bullish
اختيارخ فصبا-4800-14031114,-11.2926219714132,7.795542258399213,0.02,99.56,-523144.84078164777,102482.74602634547,-559723.3419221155,61978.008130567854,-0.5564455552844141,0.46533707474823965,1.4947683109118086e-06,555000,5686.894275050031,5568.352320880036,16.011715117299687,13.593478598123943,Bearish Low Volatility,bullish
اختيارخ توان-19000-14031219,-2.730297095181817,-1.1004163635449369,10.36,31.03,-2349831.897237736,-1785155.0701491374,-2673843.520298135,-2143773.049976158,-0.1310228972766263,-0.0635041226203954,1.2658227848101266e-07,6455000,28815.712380932546,27267.80515452186,19.3444289953719,12.933547958259917,Bearish Low Volatility,bullish
اختيارخ خاور-1500-14031009,-532.4866397708041,-43.013154596461284,0.0,0.0,-654525.062315218,-63322.73038375009,-657727.4569597043,-66529.33129509469,-0.8574050411135767,-0.9444767120875902,1.3333333333333334e-06,55000,2271.119046320128,1569.5956075679105,42.65823155277184,-1.4073110824176838,Bearish Low Volatility,bullish
اختيارخ موج-8500-14031219,-0.8702754525975762,-3.5132464799041285,35.33,5.12,-1406192.345610139,-2323786.4013607167,-1686916.1799999133,-2621358.918184039,-0.018744000789904704,-0.0919549059833332,7.246376811594203e-08,12401000,23888.118442185718,22389.487155162496,16.108284447291332,8.824181759320005,Bearish Low Volatility,bullish
اختيارخ خپارس-800-14031009,-683.839533394004,-104.01407265341453,0.0,0.0,-506020.188194843,-82650.93625634519,-507909.3742415731,-84745.61892684108,-0.7561867850754784,-0.893137904119815,1.5151515151515152e-06,85000,1473.7039145010608,893.306824885917,54.800831355153456,-6.165249486773428,Bearish Low Volatility,bullish
اختيارخ فصبا-2000-14031114,-24.096142933695976,-26.27875498586916,0.0,0.0,-943235.5536413377,-1017571.1789689405,-983126.1390524586,-1059170.7672035575,-0.2034244696424596,-0.38758318191313484,2.57201646090535e-07,2232000,6122.5879487099255,4400.610088135259,24.89979495532284,-10.228272375861714,Bearish Low Volatility,bullish
اختيارخ خاور-1400-14031009,-567.7833248217341,-159.7076084840845,0.0,0.0,-704652.0024647737,-206557.1398548408,-707827.8364986365,-209738.8417669562,-0.7699986423046975,-16.25010182714769,1.111111111111111e-06,12000,2321.5883584605754,1425.2533748462313,45.82841447616679,-10.474034243327178,Bearish Low Volatility,bullish
اختيارخ بساما-4996-14031205,-13.502306752307424,-18.143475141131347,0.0,0.0,-3005430.7030862765,-3849959.140974919,-3181203.969704081,-4032360.8647065354,-0.4078723328925675,-13.21106401057838,1.7346655564807105e-07,240200,7829.067605179857,5394.392714439772,29.192534738941546,-10.983618573601117,Bearish Low Volatility,bullish
اختيارخ خپارس-550-14031009,-674.5781841086388,-525.2255384107467,0.0,0.0,-495879.8573707746,-387859.15010702313,-497831.33362980164,-389628.0936848885,-0.5433728216022875,-12.698815351931376,1.111111111111111e-06,30000,1463.6100520729713,585.4440208291885,53.74055168833731,-38.503779324665075,Bearish Low Volatility,bullish
اختيارخ كاريس-22000-14031212,-4.845570533587543,0.9476675490335856,1.8800000000000001,68.28999999999999,-3540043.7915478675,-1141188.3879710678,-3907204.840635939,-1581502.528600186,-0.17413074000735898,0.04199165840853642,8.620689655172414e-08,10000000,35779.509958940085,34075.72377041913,20.619997838856776,14.876188417958836,Bearish Low Volatility,bullish
اختيارخ خاور-1900-14031009,,,0.0,100.0,-400000.0,5000.0,-400000.0,5000.0,-1.0,1.0,2.5e-06,5000,2321.5883584605754,1922.8807925510416,45.82841447616679,20.783969381346836,Bearish Low Volatility,bullish
اختيارخ كاريس-24000-14031212,-6.3087245710969295,0.6070051785827546,0.36,61.95,-4111733.0382688916,-1273730.742445347,-4492215.099320415,-1709479.3696689142,-0.25577939299357105,0.034217532892420424,9.80392156862745e-08,7860000,36418.429779635444,33926.642478923546,22.77392637169351,14.37360509363026,Bearish Low Volatility,bullish
اختيارخ بساما-4996-14040207,0.10300433996474105,-0.3555619093583537,51.99,43.309999999999995,-1267950.643720112,-1572666.7619657326,-1581034.7005371018,-1952593.9656762392,0.015809194921529192,-0.039710587743212226,2.3926421468699457e-07,4083400,7522.339820013202,7477.670343647328,24.13102013223105,23.393900060186933,Bearish Low Volatility,bullish
اختيارخ خاور-1700-14031009,,,0.0,100.0,-600000.0,3000.0,-600000.0,3000.0,-1.0,1.0,1.6666666666666667e-06,3000,2321.5883584605754,1718.9847715036346,45.82841447616679,7.976430370831311,Bearish Low Volatility,bullish
اختيارخ موج-14000-14031219,-9.117331033813333,-15.287507112032845,0.0,0.0,-4090491.7933095684,-6167958.314303366,-4381190.962886994,-6472079.840598736,-0.26989178878181413,-1.6602154102020685,9.090909090909091e-08,3019000,26780.401841015377,18231.02635728963,30.166238169609105,-11.388031703656898,Bearish Low Volatility,bullish
اختيارخ خاور-1800-14031009,,,0.0,100.0,-400000.0,12000.0,-400000.0,12000.0,-1.0,1.0,2.5e-06,12000,2220.6497341796808,1829.0078719698097,39.488048629376934,14.887429143832275,Bearish Low Volatility,bullish
اختيارخ موج-20000-14031219,-26.77660558640316,4.630907754636548,0.0,98.53,-10115246.776560567,380214.304064918,-10412778.87454445,70172.41916979534,-0.8147441102779976,0.43394033696054823,9.090909090909091e-08,3600000,33207.69828285907,25280.699337918515,61.406135330315294,22.876928832110988,Bearish Low Volatility,bullish
اختيارخ فصبا-4000-14031114,-4.687476444811266,-8.126755978598778,5.12,0.21,-303823.7104721962,-420793.6440802479,-342657.67943733773,-461676.79348837765,-0.12241644115784235,-0.3216619862080687,8e-07,830000,5459.16894203925,5022.435426676111,11.3661554883568,2.4568630492882715,Bearish Low Volatility,bullish
اختيارخ رويين-11000-14031030,-6.083628909624904,-6.503665025802494,3.5700000000000003,2.71,-564309.3331608105,-583844.5249519285,-635053.1115038712,-658094.7815056234,-0.12649159016951234,-0.18362673545885952,4.288164665523156e-07,1721000,13699.306931835143,13071.473408331447,7.987599967169667,3.0385732960069856,Bearish Low Volatility,bullish
اختيارخ رويين-11000-14031226,-0.35077579513296553,-0.7165772397948988,42.58,37.84,-840053.8614278958,-969577.5964542575,-1037737.4083668729,-1196500.0180158857,-0.02790517037139241,-0.06546862553952607,3.6363636363636366e-07,2509000,14817.050080261186,14557.34760249079,16.79843985701708,14.751281747523182,Bearish Low Volatility,bullish
اختيارخ اطلس-50000-14031002,-86.873325845759,32.59864885670737,0.0,99.92,-945334.6077206151,156263.40178175422,-993863.6550671564,115700.58356242652,-0.12726092568940756,0.05202479859366682,1.5873015873015874e-07,5800000,56491.591011421995,55989.88949267047,2.136306294380752,1.229234302423543,Bearish Low Volatility,bullish
اختيارخ نارنج-9000-14031114,-33.625403398327684,-59.49267884491843,0.0,0.0,-3681685.407506321,-6197456.318964664,-3800387.0243452615,-6315930.047818554,-0.3597788603561909,-442.2300197534063,1.1111111111111111e-07,13000,18717.150658420287,9372.093271352336,31.857348773654714,-33.976095305724996,Bearish Low Volatility,bullish
